date,increase_cnt,decrease_cnt,increase_rate
2020-05-25,1729,2144,0.8064365671641791
2020-05-26,3410,461,7.396963123644252
2020-05-27,1442,2425,0.5946391752577319
2020-05-28,1416,2448,0.5784313725490197
2020-05-29,2223,1636,1.35880195599022
2020-06-01,3656,208,17.576923076923077
2020-06-02,2362,1506,1.5683930942895086
2020-06-03,1461,2413,0.6054703688354746
2020-06-04,1984,1888,1.0508474576271187
2020-06-05,1698,2175,0.7806896551724138
2020-06-08,1589,2285,0.6954048140043764
2020-06-09,2165,1709,1.2668227033352837
2020-06-10,1409,2476,0.5690630048465266
2020-06-11,1212,2666,0.45461365341335336
2020-06-12,1502,2376,0.6321548821548821
2020-06-15,1430,2456,0.5822475570032574
2020-06-16,3278,612,5.356209150326797
2020-06-17,1877,2008,0.9347609561752988
2020-06-18,1714,2177,0.7873220027560863
2020-06-19,2089,1801,1.1599111604664076
2020-06-22,1788,2110,0.8473933649289099
2020-06-23,1351,2545,0.5308447937131631
2020-06-24,1427,2470,0.5777327935222673
2020-06-29,1286,2619,0.49102710958381063
2020-06-30,3167,726,4.362258953168044
2020-07-01,2113,1784,1.1844170403587444
2020-07-02,2996,911,3.288693743139407
2020-07-03,2805,1095,2.5616438356164384
2020-07-06,3661,250,14.644
2020-07-07,2230,1676,1.3305489260143197
2020-07-08,3250,662,4.909365558912387
2020-07-09,3438,479,7.177453027139875
2020-07-10,1207,2711,0.4452231648838067
2020-07-13,3615,304,11.891447368421053
2020-07-14,1384,2543,0.5442390876917027
2020-07-15,738,3183,0.23185673892554196
2020-07-16,248,3673,0.06751973863326981
2020-07-17,1891,2040,0.9269607843137255
2020-07-20,3569,353,10.110481586402265
2020-07-21,1945,1985,0.9798488664987406
2020-07-22,1796,2139,0.8396446937821412
2020-07-23,1303,2627,0.49600304529881994
2020-07-24,301,3636,0.08278327832783278
2020-07-27,1773,2206,0.8037171350861287
2020-07-28,2858,1110,2.5747747747747747
2020-07-29,3643,331,11.006042296072508
2020-07-30,1464,2500,0.5856
2020-07-31,2733,1238,2.2075928917609047
2020-08-03,3641,342,10.646198830409357
2020-08-04,1322,2657,0.4975536319156944
2020-08-05,2445,1535,1.5928338762214984
2020-08-06,1452,2527,0.5745943806885635
2020-08-07,911,3067,0.29703293120313007
2020-08-10,2634,1350,1.951111111111111
2020-08-11,681,3302,0.20623864324651725
2020-08-12,1419,2559,0.5545134818288394
2020-08-13,2349,1633,1.4384568279240662
2020-08-14,2693,1293,2.0827532869296213
2020-08-17,3440,546,6.3003663003663
2020-08-18,2203,1788,1.2321029082774049
2020-08-19,863,3131,0.27563078888534015
2020-08-20,1056,2939,0.3593058863559034
2020-08-21,2433,1563,1.5566218809980805
2020-08-24,2260,1756,1.287015945330296
2020-08-25,1616,2398,0.6738949124270225
2020-08-26,733,3287,0.22299969577121995
2020-08-27,2849,1173,2.4288150042625745
2020-08-28,2789,1234,2.260129659643436
2020-08-31,1703,2325,0.7324731182795698
2020-09-01,2162,1866,1.1586280814576635
2020-09-02,1949,2085,0.9347721822541967
2020-09-03,1123,2911,0.385778083132944
2020-09-04,1906,2124,0.8973634651600754
2020-09-07,1027,3005,0.34176372712146424
2020-09-08,2640,1388,1.9020172910662825
2020-09-09,699,3325,0.21022556390977443
2020-09-10,513,3518,0.1458214894826606
2020-09-11,2989,1043,2.865771812080537
2020-09-14,2697,1336,2.018712574850299
2020-09-15,1873,2159,0.8675312644742936
2020-09-16,1141,2908,0.3923658872077029
2020-09-17,2039,2011,1.0139234211834909
2020-09-18,3176,883,3.59682899207248
2020-09-21,1454,2596,0.5600924499229584
2020-09-22,620,3441,0.18018018018018017
2020-09-23,2369,1688,1.403436018957346
2020-09-24,328,3730,0.08793565683646112
2020-09-25,1398,2673,0.5230078563411896
2020-09-28,869,3204,0.2712234706616729
2020-09-29,2682,1400,1.9157142857142857
2020-09-30,1491,2586,0.5765661252900232
2020-10-09,3825,254,15.059055118110237
2020-10-12,3873,212,18.2688679245283
2020-10-13,1760,2329,0.755689136968656
2020-10-14,1144,2943,0.38871899422358136
2020-10-15,1191,2901,0.4105480868665977
2020-10-16,1941,2148,0.9036312849162011
2020-10-19,1281,2807,0.456359102244389
2020-10-20,2835,1260,2.25
2020-10-21,887,3204,0.2768414481897628
2020-10-22,1436,2666,0.5386346586646662
2020-10-23,819,3277,0.24992371071101618
2020-10-26,1850,2245,0.8240534521158129
2020-10-27,1820,2276,0.7996485061511424
2020-10-28,1865,2237,0.8337058560572195
2020-10-29,1511,2590,0.5833976833976834
2020-10-30,573,3532,0.16223103057757646
2020-11-02,1912,2197,0.8702776513427402
2020-11-03,3411,695,4.907913669064748
2020-11-04,1425,2682,0.5313199105145414
2020-11-05,3500,607,5.766062602965404
2020-11-06,1130,2978,0.3794492948287441
2020-11-09,3583,533,6.722326454033771
2020-11-10,1110,3018,0.36779324055666
2020-11-11,1176,2942,0.39972807613868117
2020-11-12,1887,2235,0.8442953020134228
2020-11-13,1861,2260,0.8234513274336284
2020-11-16,2758,1364,2.0219941348973607
2020-11-17,1331,2796,0.4760371959942775
2020-11-18,2369,1765,1.3422096317280454
2020-11-19,2121,2009,1.0557491289198606
2020-11-20,2206,1920,1.1489583333333333
2020-11-23,2095,2038,1.0279685966633956
2020-11-24,1595,2535,0.6291913214990138
2020-11-25,800,3326,0.24052916416115455
2020-11-26,1517,2616,0.5798929663608563
2020-11-27,1910,2229,0.8568864961866308
2020-11-30,1574,2559,0.6150840171942165
2020-12-01,3321,814,4.07985257985258
2020-12-02,2002,2129,0.9403475810239549
2020-12-03,1669,2470,0.6757085020242914
2020-12-04,1964,2172,0.9042357274401474
2020-12-07,1299,2845,0.45659050966608083
2020-12-08,1482,2666,0.5558889722430608
2020-12-09,592,3554,0.16657287563308948
2020-12-10,1847,2300,0.8030434782608695
2020-12-11,771,3381,0.22803904170363798
2020-12-14,2552,1597,1.5979962429555417
2020-12-15,1768,2384,0.7416107382550335
2020-12-16,1037,3124,0.3319462227912932
2020-12-17,2845,1312,2.1684451219512195
2020-12-18,1419,2748,0.5163755458515283
2020-12-21,2707,1458,1.856652949245542
2020-12-22,639,3526,0.1812251843448667
2020-12-23,2110,2056,1.0262645914396886
2020-12-24,824,3347,0.24619061846429638
2020-12-25,2703,1468,1.8412806539509536
2020-12-28,1107,3065,0.3611745513866232
2020-12-29,2100,2079,1.0101010101010102
2020-12-30,2040,2145,0.951048951048951
2020-12-31,3181,1003,3.1714855433698905
2021-01-04,2842,1348,2.108308605341246
2021-01-05,1657,2534,0.653906866614049
2021-01-06,1102,3093,0.3562883931458131
2021-01-07,793,3397,0.23344127171033266
2021-01-08,2045,2149,0.9516053978594695
2021-01-11,789,3404,0.231786133960047
2021-01-12,2542,1654,1.5368802902055623
2021-01-13,1114,3089,0.3606345095500162
2021-01-14,2537,1667,1.5218956208758248
2021-01-15,2985,1213,2.460840890354493
2021-01-18,3005,1190,2.5252100840336134
2021-01-19,2376,1822,1.3040614709110867
2021-01-20,1824,2376,0.7676767676767676
2021-01-21,2264,1941,1.166409067490984
2021-01-22,1171,3031,0.38634114153744636
2021-01-25,1004,3204,0.31335830212234705
2021-01-26,1495,2718,0.5500367917586461
2021-01-27,2014,2200,0.9154545454545454
2021-01-28,1070,3145,0.34022257551669316
2021-01-29,1093,3125,0.34976
2021-02-01,2371,1846,1.2843986998916577
2021-02-02,2032,2191,0.9274303970789594
2021-02-03,970,3260,0.29754601226993865
2021-02-04,888,3342,0.26570915619389585
2021-02-05,1285,2945,0.4363327674023769
2021-02-08,2038,2193,0.9293205654354765
2021-02-09,3410,834,4.088729016786571
2021-02-10,2587,1665,1.5537537537537538
2021-02-18,3650,593,6.155143338954469
2021-02-19,3680,569,6.467486818980668
2021-02-22,2648,1606,1.6488169364881693
2021-02-23,1292,2963,0.436044549443132
2021-02-24,2095,2160,0.9699074074074074
2021-02-25,1318,2935,0.44906303236797274
2021-02-26,1809,2445,0.7398773006134969
2021-03-01,3662,596,6.144295302013423
2021-03-02,1289,2972,0.4337146702557201
2021-03-03,3258,1007,3.2353525322740815
2021-03-04,1284,2978,0.43116185359301545
2021-03-05,2938,1327,2.214016578749058
2021-03-08,1052,3214,0.3273179838207841
2021-03-09,638,3626,0.17595146166574738
2021-03-10,1054,3203,0.32906650015610367
2021-03-11,3731,536,6.960820895522388
2021-03-12,1952,2311,0.8446559930765902
2021-03-15,1834,2438,0.7522559474979491
2021-03-16,3123,1150,2.7156521739130435
2021-03-17,2368,1902,1.2450052576235542
2021-03-18,1816,2456,0.739413680781759
2021-03-19,1783,2486,0.7172164119066774
2021-03-22,3486,796,4.3793969849246235
2021-03-23,1200,3089,0.38847523470378764
2021-03-24,1344,2945,0.4563667232597623
2021-03-25,1679,2604,0.6447772657450077
2021-03-26,3229,1059,3.049102927289896
2021-03-29,1918,2383,0.804867813680235
2021-03-30,1332,2963,0.44954438069524133
2021-03-31,2316,1977,1.1714719271623673
2021-04-01,2088,2208,0.9456521739130435
2021-04-02,2260,2031,1.1127523387493845
2021-04-06,2899,1403,2.0662865288667143
2021-04-07,2670,1644,1.6240875912408759
2021-04-08,1293,3020,0.4281456953642384
2021-04-09,1998,2313,0.8638132295719845
2021-04-12,1122,3198,0.350844277673546
2021-04-13,1342,2974,0.4512441156691325
2021-04-14,3208,1110,2.89009009009009
2021-04-15,1804,2519,0.7161572052401747
2021-04-16,3454,873,3.9564719358533793
2021-04-19,3098,1234,2.510534846029173
2021-04-20,1394,2936,0.47479564032697547
2021-04-21,1531,2807,0.5454221588884931
2021-04-22,2168,2175,0.9967816091954023
2021-04-23,1225,3109,0.39401736892891603
2021-04-26,1621,2722,0.5955180014695077
2021-04-27,1497,2837,0.5276700740218541
2021-04-28,2238,2103,1.0641940085592012
2021-04-29,1866,2464,0.7573051948051948
2021-04-30,1480,2844,0.5203938115330521
2021-05-06,2489,1853,1.3432271991365354
2021-05-07,1799,2547,0.7063211621515508
2021-05-10,2235,2107,1.060749881347888
2021-05-11,2562,1786,1.4344904815229562
2021-05-12,2895,1462,1.9801641586867305
2021-05-13,1491,2872,0.5191504178272981
2021-05-14,3251,1108,2.934115523465704
2021-05-17,1358,3006,0.4517631403858949
2021-05-18,2487,1869,1.3306581059390048
2021-05-19,1588,2768,0.5736994219653179
2021-05-20,1567,2805,0.5586452762923351
2021-05-21,2072,2302,0.9000868809730669
2021-05-24,2634,1736,1.5172811059907834
2021-05-25,2851,1528,1.8658376963350785
2021-05-26,2633,1748,1.5062929061784898
2021-05-27,2623,1761,1.4894946053378761
2021-05-28,1381,3009,0.4589564639415088
2021-05-31,2853,1535,1.8586319218241043
2021-06-01,2778,1621,1.713756940160395
2021-06-02,1404,2987,0.47003682624707066
2021-06-03,1892,2512,0.7531847133757962
2021-06-04,1841,2562,0.7185792349726776
2021-06-07,2607,1794,1.4531772575250836
2021-06-08,1992,2415,0.8248447204968944
2021-06-09,2177,2230,0.9762331838565023
2021-06-10,2201,2206,0.9977334542157752
2021-06-11,1519,2888,0.5259695290858726
2021-06-15,1394,3014,0.46250829462508297
2021-06-16,1268,3140,0.40382165605095544
2021-06-17,2335,2077,1.1242176215695714
2021-06-18,2711,1703,1.5918966529653553
2021-06-21,2766,1652,1.6743341404358354
2021-06-22,2545,1879,1.3544438531133582
2021-06-23,2100,2330,0.9012875536480687
2021-06-24,1571,2859,0.5494928296607205
2021-06-25,2258,2175,1.03816091954023
2021-06-28,2308,2131,1.0830595964335992
2021-06-29,1156,3279,0.3525465080817322
2021-06-30,2546,1899,1.3407056345444972
2021-07-01,1137,3305,0.34402420574886533
2021-07-02,1633,2817,0.579694710685126
2021-07-05,3072,1376,2.2325581395348837
2021-07-06,2279,2171,1.0497466605251036
2021-07-07,2360,2095,1.126491646778043
2021-07-08,1438,3022,0.4758438120450033
2021-07-09,2694,1770,1.5220338983050847
2021-07-12,2914,1547,1.8836457659987071
2021-07-13,2524,1945,1.2976863753213368
2021-07-14,1296,3170,0.4088328075709779
2021-07-15,1502,2962,0.5070898041863605
2021-07-16,1806,2667,0.6771653543307087
2021-07-19,1817,2644,0.6872163388804842
2021-07-20,2160,2307,0.9362808842652796
2021-07-21,2878,1586,1.814627994955864
2021-07-22,2292,2182,1.0504124656278644
2021-07-23,1240,3237,0.3830707445165277
2021-07-26,1102,3379,0.3261319917135247
2021-07-27,982,3499,0.28065161474707057
2021-07-28,932,3552,0.26238738738738737
2021-07-29,3726,760,4.902631578947369
2021-07-30,2676,1814,1.4751929437706726
2021-08-02,3534,957,3.6927899686520376
2021-08-03,2051,2437,0.8416085350841198
2021-08-04,2656,1852,1.4341252699784017
2021-08-05,1384,3122,0.4433055733504164
2021-08-06,1868,2636,0.708649468892261
2021-08-09,3166,1345,2.3539033457249072
2021-08-10,3038,1475,2.0596610169491525
2021-08-11,2324,2189,1.0616719963453631
2021-08-12,2122,2391,0.8874947720618988
2021-08-13,1879,2642,0.7112036336109009
2021-08-16,2316,2208,1.048913043478261
2021-08-17,617,3909,0.1578408800204656
2021-08-18,3007,1519,1.9795918367346939
2021-08-19,1716,2815,0.6095914742451155
2021-08-20,1574,2960,0.5317567567567567
2021-08-23,3689,848,4.350235849056604
2021-08-24,2433,2109,1.1536273115220483
2021-08-25,2700,1843,1.465002712967987
2021-08-26,1558,2984,0.5221179624664879
2021-08-27,1823,2722,0.6697281410727406
2021-08-30,1979,2564,0.7718408736349454
2021-08-31,2149,2394,0.8976608187134503
2021-09-01,2302,2245,1.025389755011136
2021-09-02,2718,1824,1.4901315789473684
2021-09-03,2544,2011,1.2650422675285928
2021-09-06,3198,1371,2.3326039387308533
2021-09-07,2962,1602,1.8489388264669164
2021-09-08,2814,1751,1.6070816676185038
2021-09-09,2035,2538,0.801812450748621
2021-09-10,1530,3040,0.5032894736842105
2021-09-13,2516,2063,1.219583131362094
2021-09-14,1179,3399,0.3468667255075022
2021-09-15,2555,2026,1.2611056268509377
2021-09-16,1083,3494,0.30995993131081856
2021-09-17,1857,2717,0.6834744203165256
2021-09-22,2257,2324,0.9711703958691911
2021-09-23,2970,1618,1.8355995055624228
2021-09-24,1057,3532,0.2992638731596829
2021-09-27,884,3697,0.23911279415742495
2021-09-28,2541,2041,1.2449779519843214
2021-09-29,521,4068,0.12807276302851525
2021-09-30,3861,729,5.296296296296297
2021-10-08,3458,1131,3.057471264367816
2021-10-11,2075,2523,0.8224336107808164
2021-10-12,801,3794,0.21112282551396944
2021-10-13,2656,1934,1.3733195449844882
2021-10-14,2412,2177,1.1079467156637575
2021-10-15,1358,3238,0.41939468807906116
2021-10-18,2759,1846,1.4945828819068256
2021-10-19,2345,2265,1.0353200883002207
2021-10-20,1654,2951,0.5604879701796002
2021-10-21,1395,3213,0.4341736694677871
2021-10-22,1420,3191,0.4450015669069257
2021-10-25,2548,2064,1.2344961240310077
2021-10-26,1611,2999,0.5371790596865622
2021-10-27,915,3700,0.2472972972972973
2021-10-28,1047,3575,0.29286713286713284
2021-10-29,3587,1035,3.4657004830917875
2021-11-01,3196,1430,2.234965034965035
2021-11-02,1139,3491,0.3262675451160126
2021-11-03,3032,1592,1.9045226130653266
2021-11-04,3405,1232,2.7637987012987013
2021-11-05,1855,2778,0.6677465802735781
2021-11-08,2681,1961,1.3671596124426313
2021-11-09,3145,1490,2.110738255033557
2021-11-10,2792,1842,1.515743756786102
2021-11-11,3088,1546,1.9974126778783958
2021-11-12,2792,1849,1.5100054083288263
2021-11-15,3069,1592,1.9277638190954773
2021-11-16,1265,3394,0.37271655863288156
2021-11-17,3349,1314,2.5487062404870624
2021-11-18,1312,3357,0.3908251414953828
2021-11-19,3346,1327,2.5214770158251696
2021-11-22,2500,2172,1.1510128913443831
2021-11-23,2492,2184,1.141025641025641
2021-11-24,2341,2330,1.0047210300429184
2021-11-25,2016,2655,0.7593220338983051
2021-11-26,1596,3081,0.5180136319376826
2021-11-29,1649,3034,0.543506921555702
2021-11-30,2917,1767,1.6508205998868137
2021-12-01,3279,1403,2.337134711332858
2021-12-02,1140,3543,0.32176121930567314
2021-12-03,2668,2016,1.3234126984126984
2021-12-06,976,3714,0.26278944534194937
2021-12-07,1751,2929,0.597814953909184
2021-12-08,3333,1352,2.4652366863905324
2021-12-09,2715,1973,1.3760770400405473
2021-12-10,2293,2396,0.9570116861435726
2021-12-13,2365,2321,1.018957345971564
2021-12-14,2585,2107,1.2268628381585192
2021-12-15,2121,2570,0.8252918287937743
2021-12-16,3013,1684,1.7891923990498813
2021-12-17,1372,3320,0.41325301204819276
2021-12-20,1446,3249,0.4450600184672207
2021-12-21,3675,1018,3.6100196463654224
2021-12-22,2381,2316,1.0280656303972366
2021-12-23,1535,3168,0.4845328282828283
2021-12-24,1064,3642,0.29214717188358047
2021-12-27,2812,1900,1.48
2021-12-28,2845,1866,1.5246516613076098
2021-12-29,1977,2740,0.7215328467153285
2021-12-30,3025,1697,1.7825574543311726
2021-12-31,2823,1894,1.4904963041182682
2022-01-04,3331,1388,2.39985590778098
2022-01-05,1168,3543,0.32966412644651427
2022-01-06,3011,1704,1.767018779342723
2022-01-07,1011,3710,0.2725067385444744
2022-01-10,3130,1596,1.9611528822055138
2022-01-11,1720,3006,0.5721889554224884
2022-01-12,3435,1292,2.6586687306501546
2022-01-13,1292,3435,0.37612809315866086
2022-01-14,1569,3160,0.49651898734177213
2022-01-17,3393,1339,2.533980582524272
2022-01-18,1377,3357,0.4101876675603217
2022-01-19,2400,2331,1.0296010296010296
2022-01-20,835,3899,0.2141574762759682
2022-01-21,1415,3319,0.42633323290147634
2022-01-24,1820,2918,0.6237148732008225
2022-01-25,291,4444,0.06548154815481548
2022-01-26,3156,1583,1.9936828806064435
2022-01-27,290,4457,0.06506618801884675
2022-01-28,3390,1360,2.4926470588235294
2022-02-07,3544,1206,2.9386401326699834
2022-02-08,3697,1052,3.51425855513308
2022-02-09,3568,1186,3.0084317032040473
2022-02-10,1723,3029,0.5688345988775173
2022-02-11,619,4137,0.14962533236644912
2022-02-14,2224,2532,0.8783570300157978
2022-02-15,2447,2313,1.057933419801124
2022-02-16,3586,1176,3.0493197278911564
2022-02-17,1615,3145,0.5135135135135135
2022-02-18,3125,1634,1.912484700122399
2022-02-21,3451,1311,2.6323417238749047
2022-02-22,912,3849,0.23694466095089634
2022-02-23,3630,1142,3.178633975481611
2022-02-24,672,4095,0.1641025641025641
2022-02-25,3402,1367,2.4886613021214337
2022-02-28,2001,2772,0.7218614718614719
2022-03-01,3224,1544,2.088082901554404
2022-03-02,2635,2132,1.2359287054409005
2022-03-03,1905,2859,0.6663168940188877
2022-03-04,1047,3725,0.2810738255033557
2022-03-07,850,3923,0.21667091511598266
2022-03-08,469,4299,0.10909513840428006
2022-03-09,1092,3678,0.2969004893964111
2022-03-10,3663,1105,3.314932126696833
2022-03-11,2930,1841,1.5915263443780554
2022-03-14,443,4333,0.102238633741057
2022-03-15,255,4528,0.05631625441696113
2022-03-16,4345,441,9.852607709750567
2022-03-17,3801,985,3.8588832487309643
2022-03-18,3537,1251,2.827338129496403
2022-03-21,3231,1553,2.080489375402447
2022-03-22,1981,2805,0.7062388591800357
2022-03-23,2336,2457,0.9507529507529507
2022-03-24,967,3821,0.2530751112274274
2022-03-25,1766,3027,0.5834159233564585
2022-03-28,1810,2983,0.6067717063359035
2022-03-29,1197,3601,0.33240766453762843
2022-03-30,3877,924,4.195887445887446
2022-03-31,2104,2689,0.7824470063220528
2022-04-01,2056,2739,0.7506389193136181
2022-04-06,3282,1511,2.172071475843812
2022-04-07,598,4191,0.14268670961584348
2022-04-08,1594,3199,0.49828071272272584
2022-04-11,571,4222,0.13524396020843202
2022-04-12,3840,961,3.995837669094693
2022-04-13,864,3933,0.21967963386727687
2022-04-14,3208,1598,2.0075093867334166
2022-04-15,1033,3769,0.2740780047758026
2022-04-18,2870,1927,1.4893617021276595
2022-04-19,2735,2066,1.323814133591481
2022-04-20,1328,3474,0.3822682786413356
2022-04-21,348,4465,0.07793952967525196
2022-04-22,1664,3144,0.5292620865139949
2022-04-25,158,4657,0.033927421086536395
2022-04-26,762,4049,0.1881946159545567
2022-04-27,4008,800,5.01
2022-04-28,1235,3556,0.3473003374578178
2022-04-29,4503,301,14.960132890365449
2022-05-05,3547,1202,2.9509151414309485
2022-05-06,1285,3502,0.36693318103940603
2022-05-09,3729,1049,3.5548141086749285
2022-05-10,3782,1004,3.766932270916335
2022-05-11,2190,2596,0.8436055469953775
2022-05-12,3159,1630,1.9380368098159508
2022-05-13,2819,1968,1.4324186991869918
2022-05-16,2198,2590,0.8486486486486486
2022-05-17,1980,2810,0.7046263345195729
2022-05-18,2855,1935,1.475452196382429
2022-05-19,2772,2010,1.3791044776119403
2022-05-20,3578,1215,2.944855967078189
2022-05-23,3526,1271,2.774193548387097
